"Key","Series","Value"
"2020-12-26","XA.SHA.03.03.J2J3.01.002",3405
"2020-12-27","XA.SHA.03.03.J2J3.01.002",3386
"2020-12-28","XA.SHA.03.03.J2J3.01.002",3385
"2020-12-29","XA.SHA.03.03.J2J3.01.002",3386
"2020-12-30","XA.SHA.03.03.J2J3.01.002",3388
"2020-12-31","XA.SHA.03.03.J2J3.01.002",3391
"2021-01-01","XA.SHA.03.03.J2J3.01.002",3383
"2021-01-02","XA.SHA.03.03.J2J3.01.002",3382
"2021-01-03","XA.SHA.03.03.J2J3.01.002",3382
"2021-01-04","XA.SHA.03.03.J2J3.01.002",3383
"2021-01-05","XA.SHA.03.03.J2J3.01.002",3379
"2021-01-06","XA.SHA.03.03.J2J3.01.002",3377
"2021-01-07","XA.SHA.03.03.J2J3.01.002",3377
"2021-01-08","XA.SHA.03.03.J2J3.01.002",3380
"2021-01-09","XA.SHA.03.03.J2J3.01.002",3377
"2021-01-10","XA.SHA.03.03.J2J3.01.002",3377
"2021-01-11","XA.SHA.03.03.J2J3.01.002",3377
"2021-01-12","XA.SHA.03.03.J2J3.01.002",3380
"2021-01-13","XA.SHA.03.03.J2J3.01.002",3379
"2021-01-14","XA.SHA.03.03.J2J3.01.002",3378
"2021-01-15","XA.SHA.03.03.J2J3.01.002",3379
"2021-01-16","XA.SHA.03.03.J2J3.01.002",3378
"2021-01-17","XA.SHA.03.03.J2J3.01.002",3379
"2021-01-18","XA.SHA.03.03.J2J3.01.002",3374
"2021-01-19","XA.SHA.03.03.J2J3.01.002",3378
"2021-01-20","XA.SHA.03.03.J2J3.01.002",3379
"2021-01-21","XA.SHA.03.03.J2J3.01.002",3387
"2021-01-22","XA.SHA.03.03.J2J3.01.002",3384
"2021-01-23","XA.SHA.03.03.J2J3.01.002",3380
"2021-01-24","XA.SHA.03.03.J2J3.01.002",3382
"2021-01-25","XA.SHA.03.03.J2J3.01.002",3381
"2021-01-26","XA.SHA.03.03.J2J3.01.002",3381
"2021-01-27","XA.SHA.03.03.J2J3.01.002",3381
"2021-01-28","XA.SHA.03.03.J2J3.01.002",3377
"2021-01-29","XA.SHA.03.03.J2J3.01.002",3378
"2021-01-30","XA.SHA.03.03.J2J3.01.002",3382
"2021-01-31","XA.SHA.03.03.J2J3.01.002",3380
"2021-02-01","XA.SHA.03.03.J2J3.01.002",3381
"2021-02-02","XA.SHA.03.03.J2J3.01.002",3377
"2021-02-03","XA.SHA.03.03.J2J3.01.002",3377
"2021-02-04","XA.SHA.03.03.J2J3.01.002",3375
"2021-02-05","XA.SHA.03.03.J2J3.01.002",3374
"2021-02-06","XA.SHA.03.03.J2J3.01.002",3375
"2021-02-07","XA.SHA.03.03.J2J3.01.002",3375
"2021-02-08","XA.SHA.03.03.J2J3.01.002",3379
"2021-02-09","XA.SHA.03.03.J2J3.01.002",3381
"2021-02-10","XA.SHA.03.03.J2J3.01.002",3381
"2021-02-11","XA.SHA.03.03.J2J3.01.002",3376
"2021-02-12","XA.SHA.03.03.J2J3.01.002",3377
"2021-02-13","XA.SHA.03.03.J2J3.01.002",3378
"2021-02-14","XA.SHA.03.03.J2J3.01.002",3378
"2021-02-15","XA.SHA.03.03.J2J3.01.002",3378
"2021-02-16","XA.SHA.03.03.J2J3.01.002",3379
"2021-02-17","XA.SHA.03.03.J2J3.01.002",3384
"2021-02-18","XA.SHA.03.03.J2J3.01.002",3384
"2021-02-19","XA.SHA.03.03.J2J3.01.002",3380
"2021-02-20","XA.SHA.03.03.J2J3.01.002",3381
"2021-02-21","XA.SHA.03.03.J2J3.01.002",3382
"2021-02-22","XA.SHA.03.03.J2J3.01.002",3384
"2021-02-23","XA.SHA.03.03.J2J3.01.002",3386
"2021-02-24","XA.SHA.03.03.J2J3.01.002",3397
"2021-02-25","XA.SHA.03.03.J2J3.01.002",3398
"2021-02-26","XA.SHA.03.03.J2J3.01.002",3393
"2021-02-27","XA.SHA.03.03.J2J3.01.002",3393
"2021-02-28","XA.SHA.03.03.J2J3.01.002",3398
"2021-03-01","XA.SHA.03.03.J2J3.01.002",3393
"2021-03-02","XA.SHA.03.03.J2J3.01.002",3395
"2021-03-03","XA.SHA.03.03.J2J3.01.002",3394
"2021-03-04","XA.SHA.03.03.J2J3.01.002",3394
"2021-03-05","XA.SHA.03.03.J2J3.01.002",3391
"2021-03-06","XA.SHA.03.03.J2J3.01.002",3391
"2021-03-07","XA.SHA.03.03.J2J3.01.002",3391
"2021-03-08","XA.SHA.03.03.J2J3.01.002",3391
"2021-03-09","XA.SHA.03.03.J2J3.01.002",3391
"2021-03-10","XA.SHA.03.03.J2J3.01.002",3393
"2021-03-11","XA.SHA.03.03.J2J3.01.002",3394
"2021-03-12","XA.SHA.03.03.J2J3.01.002",3395
"2021-03-13","XA.SHA.03.03.J2J3.01.002",3390
"2021-03-14","XA.SHA.03.03.J2J3.01.002",3395
"2021-03-15","XA.SHA.03.03.J2J3.01.002",3394
"2021-03-16","XA.SHA.03.03.J2J3.01.002",3392
"2021-03-17","XA.SHA.03.03.J2J3.01.002",3393
"2021-03-18","XA.SHA.03.03.J2J3.01.002",3401
"2021-03-19","XA.SHA.03.03.J2J3.01.002",3402
"2021-03-20","XA.SHA.03.03.J2J3.01.002",3393
"2021-03-21","XA.SHA.03.03.J2J3.01.002",3394
"2021-03-22","XA.SHA.03.03.J2J3.01.002",3396
"2021-03-23","XA.SHA.03.03.J2J3.01.002",3395
"2021-03-24","XA.SHA.03.03.J2J3.01.002",3392
"2021-03-25","XA.SHA.03.03.J2J3.01.002",3397
"2021-03-26","XA.SHA.03.03.J2J3.01.002",0
"2021-03-27","XA.SHA.03.03.J2J3.01.002",0
"2021-03-28","XA.SHA.03.03.J2J3.01.002",0
"2021-03-29","XA.SHA.03.03.J2J3.01.002",0
"2021-03-30","XA.SHA.03.03.J2J3.01.002",0
"2021-03-31","XA.SHA.03.03.J2J3.01.002",0
"2021-04-01","XA.SHA.03.03.J2J3.01.002",0
"2021-04-02","XA.SHA.03.03.J2J3.01.002",0
"2021-04-03","XA.SHA.03.03.J2J3.01.002",0
"2021-04-04","XA.SHA.03.03.J2J3.01.002",0
"2021-04-05","XA.SHA.03.03.J2J3.01.002",0
"2021-04-06","XA.SHA.03.03.J2J3.01.002",0
"2021-04-07","XA.SHA.03.03.J2J3.01.002",0
"2021-04-08","XA.SHA.03.03.J2J3.01.002",0
"2021-04-09","XA.SHA.03.03.J2J3.01.002",0
"2021-04-10","XA.SHA.03.03.J2J3.01.002",0
"2021-04-11","XA.SHA.03.03.J2J3.01.002",0
"2021-04-12","XA.SHA.03.03.J2J3.01.002",0
"2021-04-13","XA.SHA.03.03.J2J3.01.002",1623
"2021-04-14","XA.SHA.03.03.J2J3.01.002",3410
"2021-04-15","XA.SHA.03.03.J2J3.01.002",3414
"2021-04-16","XA.SHA.03.03.J2J3.01.002",3412
"2021-04-17","XA.SHA.03.03.J2J3.01.002",3408
"2021-04-18","XA.SHA.03.03.J2J3.01.002",3409
"2021-04-19","XA.SHA.03.03.J2J3.01.002",3410
"2021-04-20","XA.SHA.03.03.J2J3.01.002",3414
"2021-04-21","XA.SHA.03.03.J2J3.01.002",3415
"2021-04-22","XA.SHA.03.03.J2J3.01.002",3411
"2021-04-23","XA.SHA.03.03.J2J3.01.002",3411
"2021-04-24","XA.SHA.03.03.J2J3.01.002",3410
"2021-04-25","XA.SHA.03.03.J2J3.01.002",3409
"2021-04-26","XA.SHA.03.03.J2J3.01.002",3411
"2021-04-27","XA.SHA.03.03.J2J3.01.002",3411
"2021-04-28","XA.SHA.03.03.J2J3.01.002",3417
"2021-04-29","XA.SHA.03.03.J2J3.01.002",3417
"2021-04-30","XA.SHA.03.03.J2J3.01.002",3416
"2021-05-01","XA.SHA.03.03.J2J3.01.002",3411
"2021-05-02","XA.SHA.03.03.J2J3.01.002",3413
"2021-05-03","XA.SHA.03.03.J2J3.01.002",3412
"2021-05-04","XA.SHA.03.03.J2J3.01.002",3412
"2021-05-05","XA.SHA.03.03.J2J3.01.002",3411
"2021-05-06","XA.SHA.03.03.J2J3.01.002",3413
"2021-05-07","XA.SHA.03.03.J2J3.01.002",3412
"2021-05-08","XA.SHA.03.03.J2J3.01.002",3412
"2021-05-09","XA.SHA.03.03.J2J3.01.002",3413
"2021-05-10","XA.SHA.03.03.J2J3.01.002",3416
"2021-05-11","XA.SHA.03.03.J2J3.01.002",3419
"2021-05-12","XA.SHA.03.03.J2J3.01.002",3420
"2021-05-13","XA.SHA.03.03.J2J3.01.002",3419
"2021-05-14","XA.SHA.03.03.J2J3.01.002",3417
"2021-05-15","XA.SHA.03.03.J2J3.01.002",3418
"2021-05-16","XA.SHA.03.03.J2J3.01.002",3415
"2021-05-17","XA.SHA.03.03.J2J3.01.002",3417
"2021-05-18","XA.SHA.03.03.J2J3.01.002",3418
"2021-05-19","XA.SHA.03.03.J2J3.01.002",3418
"2021-05-20","XA.SHA.03.03.J2J3.01.002",3415
"2021-05-21","XA.SHA.03.03.J2J3.01.002",3417
"2021-05-22","XA.SHA.03.03.J2J3.01.002",3414
"2021-05-23","XA.SHA.03.03.J2J3.01.002",3414
"2021-05-24","XA.SHA.03.03.J2J3.01.002",3414
"2021-05-25","XA.SHA.03.03.J2J3.01.002",3413
"2021-05-26","XA.SHA.03.03.J2J3.01.002",3409
"2021-05-27","XA.SHA.03.03.J2J3.01.002",3416
"2021-05-28","XA.SHA.03.03.J2J3.01.002",3410
"2021-05-29","XA.SHA.03.03.J2J3.01.002",3412
"2021-05-30","XA.SHA.03.03.J2J3.01.002",3410
"2021-05-31","XA.SHA.03.03.J2J3.01.002",3405
"2021-06-01","XA.SHA.03.03.J2J3.01.002",3406
"2021-06-02","XA.SHA.03.03.J2J3.01.002",3408
"2021-06-03","XA.SHA.03.03.J2J3.01.002",3410
"2021-06-04","XA.SHA.03.03.J2J3.01.002",3415
"2021-06-05","XA.SHA.03.03.J2J3.01.002",3416
"2021-06-06","XA.SHA.03.03.J2J3.01.002",3413
"2021-06-07","XA.SHA.03.03.J2J3.01.002",3420
"2021-06-08","XA.SHA.03.03.J2J3.01.002",3417
"2021-06-09","XA.SHA.03.03.J2J3.01.002",3421
"2021-06-10","XA.SHA.03.03.J2J3.01.002",3417
"2021-06-11","XA.SHA.03.03.J2J3.01.002",3418
"2021-06-12","XA.SHA.03.03.J2J3.01.002",3420
"2021-06-13","XA.SHA.03.03.J2J3.01.002",3420
"2021-06-14","XA.SHA.03.03.J2J3.01.002",3418
"2021-06-15","XA.SHA.03.03.J2J3.01.002",3418
"2021-06-16","XA.SHA.03.03.J2J3.01.002",3417
"2021-06-17","XA.SHA.03.03.J2J3.01.002",3418
"2021-06-18","XA.SHA.03.03.J2J3.01.002",3416
"2021-06-19","XA.SHA.03.03.J2J3.01.002",3415
"2021-06-20","XA.SHA.03.03.J2J3.01.002",3415
"2021-06-21","XA.SHA.03.03.J2J3.01.002",3412
"2021-06-22","XA.SHA.03.03.J2J3.01.002",3414
"2021-06-23","XA.SHA.03.03.J2J3.01.002",0
"2021-06-24","XA.SHA.03.03.J2J3.01.002",0
"2021-06-25","XA.SHA.03.03.J2J3.01.002",0
"2021-06-26","XA.SHA.03.03.J2J3.01.002",0
"2021-06-27","XA.SHA.03.03.J2J3.01.002",0
"2021-06-28","XA.SHA.03.03.J2J3.01.002",0
"2021-06-29","XA.SHA.03.03.J2J3.01.002",0
"2021-06-30","XA.SHA.03.03.J2J3.01.002",3420
"2021-07-01","XA.SHA.03.03.J2J3.01.002",3420
"2021-07-02","XA.SHA.03.03.J2J3.01.002",3426
"2021-07-03","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-04","XA.SHA.03.03.J2J3.01.002",3417
"2021-07-05","XA.SHA.03.03.J2J3.01.002",3413
"2021-07-06","XA.SHA.03.03.J2J3.01.002",3412
"2021-07-07","XA.SHA.03.03.J2J3.01.002",3414
"2021-07-08","XA.SHA.03.03.J2J3.01.002",3415
"2021-07-09","XA.SHA.03.03.J2J3.01.002",3418
"2021-07-10","XA.SHA.03.03.J2J3.01.002",3414
"2021-07-11","XA.SHA.03.03.J2J3.01.002",3414
"2021-07-12","XA.SHA.03.03.J2J3.01.002",3416
"2021-07-13","XA.SHA.03.03.J2J3.01.002",3421
"2021-07-14","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-15","XA.SHA.03.03.J2J3.01.002",3421
"2021-07-16","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-17","XA.SHA.03.03.J2J3.01.002",3421
"2021-07-18","XA.SHA.03.03.J2J3.01.002",3423
"2021-07-19","XA.SHA.03.03.J2J3.01.002",3426
"2021-07-20","XA.SHA.03.03.J2J3.01.002",3424
"2021-07-21","XA.SHA.03.03.J2J3.01.002",3424
"2021-07-22","XA.SHA.03.03.J2J3.01.002",3423
"2021-07-23","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-24","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-25","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-26","XA.SHA.03.03.J2J3.01.002",3423
"2021-07-27","XA.SHA.03.03.J2J3.01.002",3423
"2021-07-28","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-29","XA.SHA.03.03.J2J3.01.002",3422
"2021-07-30","XA.SHA.03.03.J2J3.01.002",3425
"2021-07-31","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-01","XA.SHA.03.03.J2J3.01.002",3428
"2021-08-02","XA.SHA.03.03.J2J3.01.002",3427
"2021-08-03","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-04","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-05","XA.SHA.03.03.J2J3.01.002",3427
"2021-08-06","XA.SHA.03.03.J2J3.01.002",3431
"2021-08-07","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-08","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-09","XA.SHA.03.03.J2J3.01.002",3425
"2021-08-10","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-11","XA.SHA.03.03.J2J3.01.002",3425
"2021-08-12","XA.SHA.03.03.J2J3.01.002",3425
"2021-08-13","XA.SHA.03.03.J2J3.01.002",3424
"2021-08-14","XA.SHA.03.03.J2J3.01.002",3427
"2021-08-15","XA.SHA.03.03.J2J3.01.002",3446
"2021-08-16","XA.SHA.03.03.J2J3.01.002",3453
"2021-08-17","XA.SHA.03.03.J2J3.01.002",3422
"2021-08-18","XA.SHA.03.03.J2J3.01.002",3421
"2021-08-19","XA.SHA.03.03.J2J3.01.002",3428
"2021-08-20","XA.SHA.03.03.J2J3.01.002",3428
"2021-08-21","XA.SHA.03.03.J2J3.01.002",3429
"2021-08-22","XA.SHA.03.03.J2J3.01.002",3430
"2021-08-23","XA.SHA.03.03.J2J3.01.002",3432
"2021-08-24","XA.SHA.03.03.J2J3.01.002",3433
"2021-08-25","XA.SHA.03.03.J2J3.01.002",3431
"2021-08-26","XA.SHA.03.03.J2J3.01.002",3431
"2021-08-27","XA.SHA.03.03.J2J3.01.002",3427
"2021-08-28","XA.SHA.03.03.J2J3.01.002",3424
"2021-08-29","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-30","XA.SHA.03.03.J2J3.01.002",3426
"2021-08-31","XA.SHA.03.03.J2J3.01.002",3429
"2021-09-01","XA.SHA.03.03.J2J3.01.002",3429
"2021-09-02","XA.SHA.03.03.J2J3.01.002",3427
"2021-09-03","XA.SHA.03.03.J2J3.01.002",3427
"2021-09-04","XA.SHA.03.03.J2J3.01.002",3425
"2021-09-05","XA.SHA.03.03.J2J3.01.002",3424
"2021-09-06","XA.SHA.03.03.J2J3.01.002",3426
"2021-09-07","XA.SHA.03.03.J2J3.01.002",3424
"2021-09-08","XA.SHA.03.03.J2J3.01.002",3428
"2021-09-09","XA.SHA.03.03.J2J3.01.002",3429
"2021-09-10","XA.SHA.03.03.J2J3.01.002",3421
"2021-09-11","XA.SHA.03.03.J2J3.01.002",3421
"2021-09-12","XA.SHA.03.03.J2J3.01.002",3420
"2021-09-13","XA.SHA.03.03.J2J3.01.002",3421
"2021-09-14","XA.SHA.03.03.J2J3.01.002",3422
"2021-09-15","XA.SHA.03.03.J2J3.01.002",3423
"2021-09-16","XA.SHA.03.03.J2J3.01.002",3422
"2021-09-17","XA.SHA.03.03.J2J3.01.002",3421
"2021-09-18","XA.SHA.03.03.J2J3.01.002",3420
"2021-09-19","XA.SHA.03.03.J2J3.01.002",3419
"2021-09-20","XA.SHA.03.03.J2J3.01.002",3421
"2021-09-21","XA.SHA.03.03.J2J3.01.002",3424
"2021-09-22","XA.SHA.03.03.J2J3.01.002",3422
"2021-09-23","XA.SHA.03.03.J2J3.01.002",3420
"2021-09-24","XA.SHA.03.03.J2J3.01.002",3420
"2021-09-25","XA.SHA.03.03.J2J3.01.002",3422
"2021-09-26","XA.SHA.03.03.J2J3.01.002",3418
"2021-09-27","XA.SHA.03.03.J2J3.01.002",3420
"2021-09-28","XA.SHA.03.03.J2J3.01.002",3425
"2021-09-29","XA.SHA.03.03.J2J3.01.002",3422
"2021-09-30","XA.SHA.03.03.J2J3.01.002",3435
